prompt_id,model,expected_answer,predicted_answer,is_correct,complexity_level,time_taken,tokens_used,temperature,seed,grid_size,level
253,gpt-4.1,behind,behind,1,medium,6.9,1750,0.0,42,10,Medium
254,gpt-4.1,behind,left,0,medium,5.06,1580,0.0,42,10,Medium
255,gpt-4.1,behind,behind,1,medium,4.82,1546,0.0,42,10,Medium
256,gpt-4.1,behind,behind,1,medium,9.68,1916,0.0,42,10,Medium
257,gpt-4.1,behind,in-front,0,medium,6.86,1751,0.0,42,10,Medium
258,gpt-4.1,behind,behind,1,medium,6.22,1692,0.0,42,10,Medium
259,gpt-4.1,behind,behind,1,medium,4.28,1506,0.0,42,10,Medium
260,gpt-4.1,behind,behind,1,medium,4.81,1566,0.0,42,10,Medium
261,gpt-4.1,behind,behind,1,medium,7.55,1728,0.0,42,10,Medium
262,gpt-4.1,behind,behind,1,medium,3.69,1522,0.0,42,10,Medium
263,gpt-4.1,behind,behind,1,medium,3.35,1519,0.0,42,10,Medium
264,gpt-4.1,behind,left,0,medium,3.53,1494,0.0,42,10,Medium
265,gpt-4.1,behind,right,0,medium,4.95,1570,0.0,42,10,Medium
266,gpt-4.1,behind,behind,1,medium,6.58,1667,0.0,42,10,Medium
267,gpt-4.1,behind,in-front,0,medium,4.41,1591,0.0,42,10,Medium
268,gpt-4.1,behind,behind,1,medium,2.3,1400,0.0,42,10,Medium
269,gpt-4.1,behind,behind,1,medium,7.41,1735,0.0,42,10,Medium
270,gpt-4.1,behind,behind,1,medium,4.46,1560,0.0,42,10,Medium
271,gpt-4.1,behind,behind,1,medium,3.07,1421,0.0,42,10,Medium
272,gpt-4.1,behind,behind,1,medium,3.78,1546,0.0,42,10,Medium
273,gpt-4.1,behind,behind,1,medium,3.08,1451,0.0,42,10,Medium
274,gpt-4.1,behind,in-front-left,0,medium,10.58,1986,0.0,42,10,Medium
275,gpt-4.1,behind,left,0,medium,4.67,1472,0.0,42,10,Medium
276,gpt-4.1,behind,behind,1,medium,5.83,1705,0.0,42,10,Medium
277,gpt-4.1,behind,left,0,medium,9.77,2045,0.0,42,10,Medium
278,gpt-4.1,behind,behind,1,medium,3.55,1526,0.0,42,10,Medium
279,gpt-4.1,behind,behind,1,medium,3.48,1471,0.0,42,10,Medium
280,gpt-4.1,behind,left,0,medium,5.98,1654,0.0,42,10,Medium
281,gpt-4.1,behind,behind,1,medium,4.81,1635,0.0,42,10,Medium
282,gpt-4.1,behind,in-front,0,medium,6.76,1751,0.0,42,10,Medium
283,gpt-4.1,behind,behind,1,medium,7.54,1806,0.0,42,10,Medium
284,gpt-4.1,behind,behind,1,medium,4.3,1553,0.0,42,10,Medium
285,gpt-4.1,behind,behind,1,medium,4.04,1559,0.0,42,10,Medium
286,gpt-4.1,behind,behind,1,medium,4.61,1587,0.0,42,10,Medium
287,gpt-4.1,behind,in-front,0,medium,5.42,1696,0.0,42,10,Medium
288,gpt-4.1,behind,behind,1,medium,5.32,1666,0.0,42,10,Medium
289,gpt-4.1,behind,left,0,medium,4.26,1534,0.0,42,10,Medium
290,gpt-4.1,behind,in-front,0,medium,2.98,1481,0.0,42,10,Medium
291,gpt-4.1,behind,right,0,medium,5.97,1737,0.0,42,10,Medium
292,gpt-4.1,behind,right,0,medium,8.79,1900,0.0,42,10,Medium
293,gpt-4.1,behind,behind,1,medium,2.96,1426,0.0,42,10,Medium
294,gpt-4.1,behind,left,0,medium,8.33,1813,0.0,42,10,Medium
295,gpt-4.1,behind,right,0,medium,5.73,1663,0.0,42,10,Medium
296,gpt-4.1,behind,behind,1,medium,7.69,1818,0.0,42,10,Medium
297,gpt-4.1,behind,behind,1,medium,7.13,1742,0.0,42,10,Medium
298,gpt-4.1,behind,behind,1,medium,4.91,1619,0.0,42,10,Medium
299,gpt-4.1,behind,in-front,0,medium,3.48,1492,0.0,42,10,Medium
300,gpt-4.1,behind,behind,1,medium,5.16,1582,0.0,42,10,Medium
301,gpt-4.1,left,in-front,0,medium,4.78,1565,0.0,42,10,Medium
302,gpt-4.1,left,in-front,0,medium,4.71,1542,0.0,42,10,Medium
303,gpt-4.1,left,in-front,0,medium,4.65,1597,0.0,42,10,Medium
304,gpt-4.1,left,left,1,medium,8.39,1822,0.0,42,10,Medium
305,gpt-4.1,left,left,1,medium,7.17,1672,0.0,42,10,Medium
306,gpt-4.1,left,in-front,0,medium,9.27,1849,0.0,42,10,Medium
307,gpt-4.1,left,right,0,medium,3.19,1455,0.0,42,10,Medium
308,gpt-4.1,left,left,1,medium,6.07,1676,0.0,42,10,Medium
309,gpt-4.1,left,in-front,0,medium,6.76,1683,0.0,42,10,Medium
310,gpt-4.1,left,right,0,medium,6.96,1714,0.0,42,10,Medium
311,gpt-4.1,left,left,1,medium,5.19,1572,0.0,42,10,Medium
312,gpt-4.1,left,left,1,medium,4.61,1559,0.0,42,10,Medium
313,gpt-4.1,left,left,1,medium,8.13,1798,0.0,42,10,Medium
314,gpt-4.1,left,behind,0,medium,8.29,1673,0.0,42,10,Medium
315,gpt-4.1,left,left,1,medium,7.03,1680,0.0,42,10,Medium
316,gpt-4.1,left,in-front,0,medium,5.76,1583,0.0,42,10,Medium
317,gpt-4.1,left,right,0,medium,5.44,1598,0.0,42,10,Medium
318,gpt-4.1,left,right,0,medium,3.55,1490,0.0,42,10,Medium
319,gpt-4.1,left,left,1,medium,7.21,1719,0.0,42,10,Medium
320,gpt-4.1,left,right,0,medium,4.05,1496,0.0,42,10,Medium
321,gpt-4.1,left,right,0,medium,6.54,1749,0.0,42,10,Medium
322,gpt-4.1,left,in-front,0,medium,5.88,1664,0.0,42,10,Medium
323,gpt-4.1,left,behind,0,medium,5.02,1599,0.0,42,10,Medium
324,gpt-4.1,left,right,0,medium,5.53,1617,0.0,42,10,Medium
325,gpt-4.1,left,behind,0,medium,4.79,1582,0.0,42,10,Medium
326,gpt-4.1,left,behind,0,medium,5.75,1526,0.0,42,10,Medium
327,gpt-4.1,left,right,0,medium,4.47,1521,0.0,42,10,Medium
328,gpt-4.1,left,left,1,medium,3.89,1516,0.0,42,10,Medium
329,gpt-4.1,left,left,1,medium,3.89,1534,0.0,42,10,Medium
330,gpt-4.1,left,left,1,medium,5.75,1675,0.0,42,10,Medium
331,gpt-4.1,left,left,1,medium,3.67,1522,0.0,42,10,Medium
332,gpt-4.1,left,in-front,0,medium,9.1,1617,0.0,42,10,Medium
333,gpt-4.1,left,in-front,0,medium,5.75,1542,0.0,42,10,Medium
334,gpt-4.1,left,left,1,medium,3.78,1537,0.0,42,10,Medium
335,gpt-4.1,left,left,1,medium,2.67,1435,0.0,42,10,Medium
336,gpt-4.1,left,in-front,0,medium,3.89,1497,0.0,42,10,Medium
337,gpt-4.1,left,right,0,medium,6.38,1649,0.0,42,10,Medium
338,gpt-4.1,left,right,0,medium,7.49,1768,0.0,42,10,Medium
339,gpt-4.1,left,right,0,medium,3.64,1504,0.0,42,10,Medium
340,gpt-4.1,left,right,0,medium,5.22,1563,0.0,42,10,Medium
341,gpt-4.1,left,right,0,medium,5.67,1636,0.0,42,10,Medium
342,gpt-4.1,left,right,0,medium,8.29,1713,0.0,42,10,Medium
343,gpt-4.1,left,left,1,medium,5.8,1695,0.0,42,10,Medium
344,gpt-4.1,left,right,0,medium,4.24,1567,0.0,42,10,Medium
345,gpt-4.1,left,left,1,medium,3.65,1515,0.0,42,10,Medium
346,gpt-4.1,left,right,0,medium,5.06,1616,0.0,42,10,Medium
347,gpt-4.1,left,in-front,0,medium,3.45,1449,0.0,42,10,Medium
348,gpt-4.1,left,left,1,medium,8.91,1966,0.0,42,10,Medium
349,gpt-4.1,left,in-front,0,medium,2.76,1403,0.0,42,10,Medium
350,gpt-4.1,left,left,1,medium,5.53,1597,0.0,42,10,Medium
351,gpt-4.1,in-front,in-front,1,medium,23.59,1894,0.0,42,10,Medium
352,gpt-4.1,in-front,right,0,medium,3.38,1462,0.0,42,10,Medium
353,gpt-4.1,in-front,right,0,medium,6.14,1799,0.0,42,10,Medium
354,gpt-4.1,in-front,behind,0,medium,14.52,2376,0.0,42,10,Medium
355,gpt-4.1,in-front,in-front,1,medium,3.66,1512,0.0,42,10,Medium
356,gpt-4.1,in-front,in-front,1,medium,5.54,1665,0.0,42,10,Medium
357,gpt-4.1,in-front,left,0,medium,5.4,1652,0.0,42,10,Medium
358,gpt-4.1,in-front,left,0,medium,6.67,1722,0.0,42,10,Medium
359,gpt-4.1,in-front,left,0,medium,5.8,1693,0.0,42,10,Medium
360,gpt-4.1,in-front,left,0,medium,8.83,1664,0.0,42,10,Medium
361,gpt-4.1,in-front,in-front,1,medium,3.08,1493,0.0,42,10,Medium
362,gpt-4.1,in-front,right,0,medium,5.92,1667,0.0,42,10,Medium
363,gpt-4.1,in-front,behind,0,medium,6.76,1705,0.0,42,10,Medium
364,gpt-4.1,in-front,in-front,1,medium,6.23,1698,0.0,42,10,Medium
365,gpt-4.1,in-front,left,0,medium,5.73,1613,0.0,42,10,Medium
366,gpt-4.1,in-front,in-front,1,medium,6.64,1752,0.0,42,10,Medium
367,gpt-4.1,in-front,in-front,1,medium,5.33,1618,0.0,42,10,Medium
368,gpt-4.1,in-front,in-front,1,medium,6.34,1757,0.0,42,10,Medium
369,gpt-4.1,in-front,left,0,medium,2.92,1459,0.0,42,10,Medium
370,gpt-4.1,in-front,right,0,medium,6.5,1716,0.0,42,10,Medium
371,gpt-4.1,in-front,in-front,1,medium,4.9,1602,0.0,42,10,Medium
372,gpt-4.1,in-front,left,0,medium,8.79,1905,0.0,42,10,Medium
373,gpt-4.1,in-front,in-front,1,medium,4.95,1609,0.0,42,10,Medium
374,gpt-4.1,in-front,left,0,medium,9.99,1867,0.0,42,10,Medium
375,gpt-4.1,in-front,in-front,1,medium,4.96,1629,0.0,42,10,Medium
376,gpt-4.1,in-front,in-front,1,medium,7.36,1775,0.0,42,10,Medium
377,gpt-4.1,in-front,behind,0,medium,6.25,1713,0.0,42,10,Medium
378,gpt-4.1,in-front,right,0,medium,6.97,1805,0.0,42,10,Medium
379,gpt-4.1,in-front,in-front,1,medium,2.85,1438,0.0,42,10,Medium
380,gpt-4.1,in-front,right,0,medium,6.67,1689,0.0,42,10,Medium
381,gpt-4.1,in-front,right,0,medium,6.87,1730,0.0,42,10,Medium
382,gpt-4.1,in-front,behind,0,medium,3.55,1472,0.0,42,10,Medium
383,gpt-4.1,in-front,left,0,medium,3.57,1508,0.0,42,10,Medium
384,gpt-4.1,in-front,right,0,medium,3.48,1514,0.0,42,10,Medium
385,gpt-4.1,in-front,behind,0,medium,4.73,1639,0.0,42,10,Medium
386,gpt-4.1,in-front,in-front,1,medium,7.69,1831,0.0,42,10,Medium
387,gpt-4.1,in-front,behind,0,medium,5.22,1622,0.0,42,10,Medium
388,gpt-4.1,in-front,in-front,1,medium,6.87,1736,0.0,42,10,Medium
389,gpt-4.1,in-front,in-front,1,medium,3.78,1536,0.0,42,10,Medium
390,gpt-4.1,in-front,in-front,1,medium,9.2,1986,0.0,42,10,Medium
391,gpt-4.1,in-front,right,0,medium,4.19,1554,0.0,42,10,Medium
392,gpt-4.1,in-front,in-front,1,medium,3.79,1500,0.0,42,10,Medium
393,gpt-4.1,in-front,behind,0,medium,4.61,1584,0.0,42,10,Medium
394,gpt-4.1,in-front,left,0,medium,6.47,1643,0.0,42,10,Medium
395,gpt-4.1,in-front,in-front,1,medium,8.48,1814,0.0,42,10,Medium
396,gpt-4.1,in-front,in-front,1,medium,3.43,1504,0.0,42,10,Medium
397,gpt-4.1,in-front,in-front,1,medium,7.26,1765,0.0,42,10,Medium
398,gpt-4.1,in-front,in-front,1,medium,9.8,1982,0.0,42,10,Medium
399,gpt-4.1,in-front,in-front,1,medium,4.8,1551,0.0,42,10,Medium
400,gpt-4.1,in-front,left,0,medium,5.68,1710,0.0,42,10,Medium
401,gpt-4.1,left,behind-left,0,medium,7.17,1829,0.0,42,10,Medium
402,gpt-4.1,left,behind-left,0,medium,5.53,1633,0.0,42,10,Medium
403,gpt-4.1,left,in-front-left,0,medium,5.94,1680,0.0,42,10,Medium
404,gpt-4.1,left,behind-left,0,medium,5.84,1682,0.0,42,10,Medium
405,gpt-4.1,left,in-front-right,0,medium,6.38,1658,0.0,42,10,Medium
406,gpt-4.1,left,in-front-left,0,medium,6.1,1689,0.0,42,10,Medium
407,gpt-4.1,left,in-front-left,0,medium,4.36,1551,0.0,42,10,Medium
408,gpt-4.1,left,in-front-left,0,medium,7.76,1736,0.0,42,10,Medium
409,gpt-4.1,left,behind-right,0,medium,4.57,1611,0.0,42,10,Medium
410,gpt-4.1,left,behind-left,0,medium,3.23,1437,0.0,42,10,Medium
411,gpt-4.1,left,left,1,medium,4.87,1548,0.0,42,10,Medium
412,gpt-4.1,left,behind-right,0,medium,7.16,1782,0.0,42,10,Medium
413,gpt-4.1,left,in-front-right,0,medium,7.8,1796,0.0,42,10,Medium
414,gpt-4.1,left,behind-left,0,medium,4.64,1545,0.0,42,10,Medium
415,gpt-4.1,left,behind-left,0,medium,6.85,1746,0.0,42,10,Medium
416,gpt-4.1,left,in-front-right,0,medium,9.54,2005,0.0,42,10,Medium
417,gpt-4.1,left,in-front-left,0,medium,5.36,1611,0.0,42,10,Medium
418,gpt-4.1,left,left,1,medium,4.86,1576,0.0,42,10,Medium
419,gpt-4.1,left,in-front,0,medium,8.45,1847,0.0,42,10,Medium
420,gpt-4.1,left,behind-left,0,medium,6.04,1647,0.0,42,10,Medium
421,gpt-4.1,left,behind-right,0,medium,6.51,1715,0.0,42,10,Medium
422,gpt-4.1,left,behind-right,0,medium,4.19,1520,0.0,42,10,Medium
423,gpt-4.1,left,in-front-left,0,medium,8.41,1890,0.0,42,10,Medium
424,gpt-4.1,left,in-front-left,0,medium,8.62,1883,0.0,42,10,Medium
425,gpt-4.1,left,behind-right,0,medium,8.43,1942,0.0,42,10,Medium
426,gpt-4.1,left,behind-left,0,medium,4.55,1535,0.0,42,10,Medium
427,gpt-4.1,left,behind-right,0,medium,8.55,1861,0.0,42,10,Medium
428,gpt-4.1,left,in-front-left,0,medium,5.33,1625,0.0,42,10,Medium
429,gpt-4.1,left,in-front-left,0,medium,8.77,1717,0.0,42,10,Medium
430,gpt-4.1,left,behind-left,0,medium,5.42,1671,0.0,42,10,Medium
431,gpt-4.1,left,in-front-right,0,medium,4.57,1567,0.0,42,10,Medium
432,gpt-4.1,left,behind-right,0,medium,5.66,1642,0.0,42,10,Medium
433,gpt-4.1,left,behind-right,0,medium,6.74,1706,0.0,42,10,Medium
434,gpt-4.1,left,in-front-left,0,medium,5.81,1620,0.0,42,10,Medium
435,gpt-4.1,left,behind-left,0,medium,4.67,1620,0.0,42,10,Medium
436,gpt-4.1,left,in-front-right,0,medium,7.83,1885,0.0,42,10,Medium
437,gpt-4.1,left,behind-left,0,medium,7.25,1802,0.0,42,10,Medium
438,gpt-4.1,left,in-front-left,0,medium,6.36,1731,0.0,42,10,Medium
439,gpt-4.1,left,behind-right,0,medium,5.84,1628,0.0,42,10,Medium
440,gpt-4.1,left,right,0,medium,6.61,1682,0.0,42,10,Medium
441,gpt-4.1,left,right,0,medium,6.91,1799,0.0,42,10,Medium
442,gpt-4.1,left,behind-left,0,medium,6.14,1723,0.0,42,10,Medium
443,gpt-4.1,left,behind,0,medium,4.15,1524,0.0,42,10,Medium
444,gpt-4.1,left,in-front-left,0,medium,7.52,1777,0.0,42,10,Medium
445,gpt-4.1,left,in-front-left,0,medium,4.92,1626,0.0,42,10,Medium
446,gpt-4.1,left,behind-right,0,medium,5.54,1651,0.0,42,10,Medium
447,gpt-4.1,left,left,1,medium,7.43,1812,0.0,42,10,Medium
448,gpt-4.1,left,in-front-left,0,medium,11.8,2030,0.0,42,10,Medium
449,gpt-4.1,left,behind-right,0,medium,5.63,1702,0.0,42,10,Medium
450,gpt-4.1,left,behind-left,0,medium,7.06,1734,0.0,42,10,Medium
451,gpt-4.1,in-front,in-front-right,0,medium,4.72,1620,0.0,42,10,Medium
452,gpt-4.1,in-front,in-front-right,0,medium,5.04,1666,0.0,42,10,Medium
453,gpt-4.1,in-front,in-front-right,0,medium,4.89,1593,0.0,42,10,Medium
454,gpt-4.1,in-front,in-front-left,0,medium,2.62,1408,0.0,42,10,Medium
455,gpt-4.1,in-front,left,0,medium,5.16,1623,0.0,42,10,Medium
456,gpt-4.1,in-front,in-front,1,medium,6.25,1725,0.0,42,10,Medium
457,gpt-4.1,in-front,in-front-left,0,medium,6.35,1703,0.0,42,10,Medium
458,gpt-4.1,in-front,in-front-right,0,medium,11.27,1867,0.0,42,10,Medium
459,gpt-4.1,in-front,in-front-left,0,medium,5.07,1603,0.0,42,10,Medium
460,gpt-4.1,in-front,left,0,medium,2.2,1387,0.0,42,10,Medium
461,gpt-4.1,in-front,in-front-right,0,medium,7.04,1808,0.0,42,10,Medium
462,gpt-4.1,in-front,in-front-left,0,medium,4.18,1554,0.0,42,10,Medium
463,gpt-4.1,in-front,in-front-right,0,medium,5.71,1640,0.0,42,10,Medium
464,gpt-4.1,in-front,in-front-left,0,medium,3.91,1534,0.0,42,10,Medium
465,gpt-4.1,in-front,right,0,medium,5.36,1629,0.0,42,10,Medium
466,gpt-4.1,in-front,in-front-right,0,medium,6.61,1758,0.0,42,10,Medium
467,gpt-4.1,in-front,in-front-left,0,medium,6.19,1744,0.0,42,10,Medium
468,gpt-4.1,in-front,behind-left,0,medium,7.37,1650,0.0,42,10,Medium
469,gpt-4.1,in-front,in-front-right,0,medium,6.56,1723,0.0,42,10,Medium
470,gpt-4.1,in-front,in-front-left,0,medium,6.66,1704,0.0,42,10,Medium
471,gpt-4.1,in-front,in-front-left,0,medium,6.2,1569,0.0,42,10,Medium
472,gpt-4.1,in-front,behind-right,0,medium,5.15,1643,0.0,42,10,Medium
473,gpt-4.1,in-front,in-front,1,medium,4.32,1578,0.0,42,10,Medium
474,gpt-4.1,in-front,in-front-right,0,medium,5.31,1661,0.0,42,10,Medium
475,gpt-4.1,in-front,in-front-right,0,medium,6.51,1793,0.0,42,10,Medium
476,gpt-4.1,in-front,in-front-left,0,medium,4.23,1564,0.0,42,10,Medium
477,gpt-4.1,in-front,in-front-left,0,medium,8.0,1810,0.0,42,10,Medium
478,gpt-4.1,in-front,in-front,1,medium,4.61,1592,0.0,42,10,Medium
479,gpt-4.1,in-front,in-front-left,0,medium,7.78,1841,0.0,42,10,Medium
480,gpt-4.1,in-front,in-front-left,0,medium,5.42,1686,0.0,42,10,Medium
481,gpt-4.1,in-front,in-front-right,0,medium,7.38,1844,0.0,42,10,Medium
482,gpt-4.1,in-front,in-front-right,0,medium,7.48,1834,0.0,42,10,Medium
483,gpt-4.1,in-front,in-front-right,0,medium,7.36,1763,0.0,42,10,Medium
484,gpt-4.1,in-front,in-front-left,0,medium,8.27,1787,0.0,42,10,Medium
485,gpt-4.1,in-front,in-front-left,0,medium,4.34,1558,0.0,42,10,Medium
486,gpt-4.1,in-front,in-front-left,0,medium,5.32,1626,0.0,42,10,Medium
487,gpt-4.1,in-front,in-front,1,medium,2.62,1417,0.0,42,10,Medium
488,gpt-4.1,in-front,behind-left,0,medium,4.2,1552,0.0,42,10,Medium
489,gpt-4.1,in-front,in-front-left,0,medium,8.74,1909,0.0,42,10,Medium
490,gpt-4.1,in-front,behind-right,0,medium,5.2,1656,0.0,42,10,Medium
491,gpt-4.1,in-front,in-front-left,0,medium,6.25,1675,0.0,42,10,Medium
492,gpt-4.1,in-front,in-front-right,0,medium,3.83,1516,0.0,42,10,Medium
493,gpt-4.1,in-front,behind-right,0,medium,6.97,1771,0.0,42,10,Medium
494,gpt-4.1,in-front,in-front-left,0,medium,6.32,1666,0.0,42,10,Medium
495,gpt-4.1,in-front,in-front-right,0,medium,5.94,1630,0.0,42,10,Medium
496,gpt-4.1,in-front,behind-right,0,medium,7.01,1712,0.0,42,10,Medium
497,gpt-4.1,in-front,in-front,1,medium,6.01,1622,0.0,42,10,Medium
498,gpt-4.1,in-front,in-front-right,0,medium,9.21,1899,0.0,42,10,Medium
499,gpt-4.1,in-front,in-front,1,medium,5.02,1613,0.0,42,10,Medium
500,gpt-4.1,in-front,left,0,medium,9.03,1770,0.0,42,10,Medium
501,gpt-4.1,right,behind-right,0,medium,8.91,2013,0.0,42,10,Medium
502,gpt-4.1,right,in-front-right,0,medium,8.54,1857,0.0,42,10,Medium
503,gpt-4.1,right,in-front-left,0,medium,10.9,1989,0.0,42,10,Medium
504,gpt-4.1,right,left,0,medium,4.25,1510,0.0,42,10,Medium
505,gpt-4.1,right,in-front-right,0,medium,6.32,1717,0.0,42,10,Medium
506,gpt-4.1,right,left,0,medium,5.8,1702,0.0,42,10,Medium
507,gpt-4.1,right,in-front-left,0,medium,5.03,1634,0.0,42,10,Medium
508,gpt-4.1,right,in-front-right,0,medium,10.81,1978,0.0,42,10,Medium
509,gpt-4.1,right,in-front-right,0,medium,5.35,1639,0.0,42,10,Medium
510,gpt-4.1,right,in-front-right,0,medium,12.57,1901,0.0,42,10,Medium
511,gpt-4.1,right,right,1,medium,6.61,1708,0.0,42,10,Medium
512,gpt-4.1,right,in-front-right,0,medium,6.83,1755,0.0,42,10,Medium
513,gpt-4.1,right,in-front-right,0,medium,8.29,1774,0.0,42,10,Medium
514,gpt-4.1,right,in-front-left,0,medium,6.45,1677,0.0,42,10,Medium
515,gpt-4.1,right,behind,0,medium,4.27,1551,0.0,42,10,Medium
516,gpt-4.1,right,in-front,0,medium,2.21,1363,0.0,42,10,Medium
517,gpt-4.1,right,in-front-left,0,medium,6.78,1756,0.0,42,10,Medium
518,gpt-4.1,right,behind-left,0,medium,7.09,1754,0.0,42,10,Medium
519,gpt-4.1,right,in-front-right,0,medium,6.99,1833,0.0,42,10,Medium
520,gpt-4.1,right,in-front-left,0,medium,8.61,1890,0.0,42,10,Medium
521,gpt-4.1,right,in-front-right,0,medium,6.65,1738,0.0,42,10,Medium
522,gpt-4.1,right,behind-left,0,medium,4.68,1613,0.0,42,10,Medium
523,gpt-4.1,right,left,0,medium,2.96,1406,0.0,42,10,Medium
524,gpt-4.1,right,right,1,medium,4.27,1537,0.0,42,10,Medium
525,gpt-4.1,right,behind-left,0,medium,5.51,1539,0.0,42,10,Medium
526,gpt-4.1,right,in-front,0,medium,6.13,1741,0.0,42,10,Medium
527,gpt-4.1,right,left,0,medium,5.04,1603,0.0,42,10,Medium
528,gpt-4.1,right,right,1,medium,5.93,1715,0.0,42,10,Medium
529,gpt-4.1,right,in-front-right,0,medium,6.03,1683,0.0,42,10,Medium
530,gpt-4.1,right,behind-right,0,medium,6.77,1673,0.0,42,10,Medium
531,gpt-4.1,right,in-front-right,0,medium,6.25,1727,0.0,42,10,Medium
532,gpt-4.1,right,behind-right,0,medium,7.06,1708,0.0,42,10,Medium
533,gpt-4.1,right,in-front-right,0,medium,6.76,1738,0.0,42,10,Medium
534,gpt-4.1,right,in-front-right,0,medium,3.95,1537,0.0,42,10,Medium
535,gpt-4.1,right,right,1,medium,5.4,1680,0.0,42,10,Medium
536,gpt-4.1,right,right,1,medium,7.88,1859,0.0,42,10,Medium
537,gpt-4.1,right,behind,0,medium,2.69,1372,0.0,42,10,Medium
538,gpt-4.1,right,right,1,medium,8.35,1894,0.0,42,10,Medium
539,gpt-4.1,right,right,1,medium,4.91,1577,0.0,42,10,Medium
540,gpt-4.1,right,in-front-right,0,medium,6.97,1709,0.0,42,10,Medium
541,gpt-4.1,right,behind-left,0,medium,6.95,1741,0.0,42,10,Medium
542,gpt-4.1,right,in-front-left,0,medium,5.74,1600,0.0,42,10,Medium
543,gpt-4.1,right,left,0,medium,6.82,1651,0.0,42,10,Medium
544,gpt-4.1,right,behind-right,0,medium,5.59,1613,0.0,42,10,Medium
545,gpt-4.1,right,behind-right,0,medium,4.8,1579,0.0,42,10,Medium
546,gpt-4.1,right,in-front-right,0,medium,5.72,1668,0.0,42,10,Medium
547,gpt-4.1,right,behind-right,0,medium,5.93,1680,0.0,42,10,Medium
548,gpt-4.1,right,right,1,medium,6.96,1713,0.0,42,10,Medium
549,gpt-4.1,right,in-front-right,0,medium,6.01,1673,0.0,42,10,Medium
550,gpt-4.1,right,behind-left,0,medium,7.06,1740,0.0,42,10,Medium
551,gpt-4.1,behind-left,behind,0,medium,5.99,1666,0.0,42,10,Medium
552,gpt-4.1,behind-left,left,0,medium,4.92,1586,0.0,42,10,Medium
553,gpt-4.1,behind-left,behind-right,0,medium,4.87,1573,0.0,42,10,Medium
554,gpt-4.1,behind-left,behind-left,1,medium,2.64,1411,0.0,42,10,Medium
555,gpt-4.1,behind-left,behind,0,medium,7.88,1761,0.0,42,10,Medium
556,gpt-4.1,behind-left,behind-right,0,medium,3.08,1415,0.0,42,10,Medium
557,gpt-4.1,behind-left,behind-right,0,medium,3.62,1451,0.0,42,10,Medium
558,gpt-4.1,behind-left,behind-right,0,medium,3.33,1452,0.0,42,10,Medium
559,gpt-4.1,behind-left,behind-left,1,medium,4.54,1481,0.0,42,10,Medium
560,gpt-4.1,behind-left,behind,0,medium,8.81,1971,0.0,42,10,Medium
561,gpt-4.1,behind-left,behind-right,0,medium,3.31,1440,0.0,42,10,Medium
562,gpt-4.1,behind-left,behind-left,1,medium,3.18,1448,0.0,42,10,Medium
563,gpt-4.1,behind-left,behind-left,1,medium,5.62,1642,0.0,42,10,Medium
564,gpt-4.1,behind-left,left,0,medium,4.46,1593,0.0,42,10,Medium
565,gpt-4.1,behind-left,behind-right,0,medium,3.93,1470,0.0,42,10,Medium
566,gpt-4.1,behind-left,behind-left,1,medium,3.64,1534,0.0,42,10,Medium
567,gpt-4.1,behind-left,behind-right,0,medium,3.09,1442,0.0,42,10,Medium
568,gpt-4.1,behind-left,behind-left,1,medium,3.54,1503,0.0,42,10,Medium
569,gpt-4.1,behind-left,behind-left,1,medium,3.44,1433,0.0,42,10,Medium
570,gpt-4.1,behind-left,behind-left,1,medium,3.87,1516,0.0,42,10,Medium
571,gpt-4.1,behind-left,behind-left,1,medium,5.69,1663,0.0,42,10,Medium
572,gpt-4.1,behind-left,behind-left,1,medium,7.13,1881,0.0,42,10,Medium
573,gpt-4.1,behind-left,behind-right,0,medium,3.54,1480,0.0,42,10,Medium
574,gpt-4.1,behind-left,in-front-right,0,medium,3.69,1512,0.0,42,10,Medium
575,gpt-4.1,behind-left,behind-left,1,medium,4.81,1514,0.0,42,10,Medium
576,gpt-4.1,behind-left,behind,0,medium,7.36,1778,0.0,42,10,Medium
577,gpt-4.1,behind-left,behind-left,1,medium,2.98,1422,0.0,42,10,Medium
578,gpt-4.1,behind-left,right,0,medium,7.0,1595,0.0,42,10,Medium
579,gpt-4.1,behind-left,behind-right,0,medium,8.96,1988,0.0,42,10,Medium
580,gpt-4.1,behind-left,behind-left,1,medium,6.92,1764,0.0,42,10,Medium
581,gpt-4.1,behind-left,behind-right,0,medium,2.41,1406,0.0,42,10,Medium
582,gpt-4.1,behind-left,behind-left,1,medium,3.73,1487,0.0,42,10,Medium
583,gpt-4.1,behind-left,behind-left,1,medium,5.76,1699,0.0,42,10,Medium
584,gpt-4.1,behind-left,behind-left,1,medium,5.51,1666,0.0,42,10,Medium
585,gpt-4.1,behind-left,behind-left,1,medium,3.86,1417,0.0,42,10,Medium
586,gpt-4.1,behind-left,behind-left,1,medium,5.01,1524,0.0,42,10,Medium
587,gpt-4.1,behind-left,behind-left,1,medium,8.14,1866,0.0,42,10,Medium
588,gpt-4.1,behind-left,behind-right,0,medium,9.72,1953,0.0,42,10,Medium
589,gpt-4.1,behind-left,behind-left,1,medium,5.22,1614,0.0,42,10,Medium
590,gpt-4.1,behind-left,behind-right,0,medium,7.31,1781,0.0,42,10,Medium
591,gpt-4.1,behind-left,behind-left,1,medium,4.32,1477,0.0,42,10,Medium
